取引日時,商品カテゴリ,商品ID,商品名,商品単価,原価,数量
2020/05/24 12:53:23,入場料,8000181,入場料600円,600,,4
2020/05/24 14:07:48,入場料,8000181,入場料600円,600,,2
2020/05/24 14:07:48,カフェ,36,抹茶,600,151.2,2
2020/05/24 14:07:48,イベント,8000319,予約制入場手数料,200,,2
2020/05/24 14:09:41,入場料,8000181,入場料600円,600,,2
2020/05/24 14:09:41,カフェ,36,抹茶,600,151.2,2
2020/05/24 14:09:41,イベント,8000319,予約制入場手数料,200,,2
2020/05/24 14:10:00,入場料,8000181,入場料600円,600,,2
2020/05/24 14:10:27,入場料,8000181,入場料600円,600,,2
2020/05/24 14:14:28,入場料,8000181,入場料600円,600,,2
2020/05/24 14:58:46,入場料,8000181,入場料600円,600,,2
2020/05/24 15:01:13,カフェ,36,抹茶,600,151.2,1
2020/05/24 15:01:13,イベント,8000319,予約制入場手数料,200,,1
2020/05/24 15:06:58,入場料,8000181,入場料600円,600,,1
2020/05/24 15:09:35,入場料,8000181,入場料600円,600,,2
2020/05/24 16:54:48,入場料,8000181,入場料600円,600,,2
2020/05/24 16:54:48,カフェ,36,抹茶,600,151.2,2
2020/05/24 16:54:48,イベント,8000319,予約制入場手数料,200,,2
2020/05/25 9:04:07,入場料,8000181,入場料600円,600,,2
2020/05/25 9:05:02,物販,8000020,オリジナル手ぬぐい,600,340,3
2020/05/25 9:05:02,入場料,8000181,入場料600円,600,,3
2020/05/25 9:05:02,カフェ,36,抹茶,600,151.2,3
2020/05/25 9:05:02,イベント,8000319,予約制入場手数料,200,,3
2020/05/25 9:29:42,入場料,8000181,入場料600円,600,,1
2020/05/25 10:58:33,入場料,8000184,減免0円　敬老,0,,4
2020/05/25 12:25:36,入場料,8000181,入場料600円,600,,1
2020/05/25 12:25:36,カフェ,36,抹茶,600,151.2,1
2020/05/25 12:25:36,イベント,8000319,予約制入場手数料,200,,1
2020/05/25 13:11:48,入場料,8000181,入場料600円,600,,1
2020/05/25 13:58:17,入場料,8000181,入場料600円,600,,1
2020/05/25 14:36:24,入場料,8000184,減免0円　敬老,0,,1
2020/05/25 14:36:24,入場料,8000181,入場料600円,600,,2
2020/05/25 14:54:30,物販,8000215,シリーズ庭の巨匠たち2 植治,2620,1925,1
2020/05/25 15:05:08,入場料,8000181,入場料600円,600,,1
2020/05/25 15:12:25,入場料,8000184,減免0円　敬老,0,,1
2020/05/25 16:01:51,入場料,8000181,入場料600円,600,,1
2020/05/25 18:08:19,入場料,8000181,入場料600円,600,,2
2020/05/26 8:36:15,入場料,8000181,入場料600円,600,,2
2020/05/26 8:36:15,カフェ,36,抹茶,600,151.2,2
2020/05/26 8:36:15,イベント,8000319,予約制入場手数料,200,,2
2020/05/26 8:37:43,入場料,8000181,入場料600円,600,,5
2020/05/26 8:37:43,カフェ,36,抹茶,600,151.2,5
2020/05/26 8:37:43,イベント,8000319,予約制入場手数料,200,,5
2020/05/26 9:16:46,入場料,8000181,入場料600円,600,,1
2020/05/26 10:31:44,入場料,8000181,入場料600円,600,,2
2020/05/26 12:52:52,入場料,8000181,入場料600円,600,,2
2020/05/26 12:52:52,カフェ,36,抹茶,600,151.2,2
2020/05/26 12:52:52,イベント,8000319,予約制入場手数料,200,,2
2020/05/26 13:48:41,入場料,8000181,入場料600円,600,,1
2020/05/26 15:07:18,物販,8000092,Aポストカードセット(型絵染4枚),600,111.2,1
2020/05/26 17:46:40,入場料,8000181,入場料600円,600,,2
2020/05/27 9:57:18,入場料,8000183,入場料100円,100,,1
2020/05/27 10:00:49,入場料,8000181,入場料600円,600,,3
2020/05/27 10:01:10,入場料,8000181,入場料600円,600,,1
2020/05/27 10:13:10,入場料,8000181,入場料600円,600,,4
2020/05/27 10:13:37,入場料,8000181,入場料600円,600,,1
2020/05/27 10:14:44,入場料,8000181,入場料600円,600,,1
2020/05/27 10:37:27,入場料,8000184,減免0円　敬老,0,,1
2020/05/27 10:37:27,カフェ,36,抹茶,600,151.2,1
2020/05/27 10:37:39,イベント,8000319,予約制入場手数料,200,,1
2020/05/27 10:41:16,入場料,8000192,減免　市内小中学生,0,,1
2020/05/27 11:10:22,入場料,8000181,入場料600円,600,,2
2020/05/27 11:10:22,カフェ,36,抹茶,600,151.2,2
2020/05/27 11:10:22,イベント,8000319,予約制入場手数料,200,,2
2020/05/27 13:00:47,入場料,8000184,減免0円　敬老,0,,2
2020/05/27 13:01:37,入場料,8000181,入場料600円,600,,1
2020/05/27 13:10:35,入場料,8000192,減免　市内小中学生,0,,2
2020/05/27 13:10:35,入場料,8000181,入場料600円,600,,2
2020/05/27 13:46:02,入場料,8000184,減免0円　敬老,0,,2
2020/05/27 13:57:21,イベント,8000319,予約制入場手数料,200,,1
2020/05/27 13:57:21,カフェ,8000040,冷抹茶,600,207,1
2020/05/27 14:59:27,入場料,8000183,入場料100円,100,,1
2020/05/27 15:06:51,入場料,8000181,入場料600円,600,,2
2020/05/27 15:06:51,カフェ,36,抹茶,600,151.2,2
2020/05/27 15:06:51,イベント,8000319,予約制入場手数料,200,,2
2020/05/27 15:10:51,入場料,8000181,入場料600円,600,,2
2020/05/27 15:19:48,入場料,8000181,入場料600円,600,,2
2020/05/27 15:35:28,入場料,8000181,入場料600円,600,,1
2020/05/27 15:58:32,物販,8000020,オリジナル手ぬぐい,600,340,2
2020/05/27 15:58:32,入場料,8000181,入場料600円,600,,2
2020/05/27 15:58:32,カフェ,36,抹茶,600,151.2,2
2020/05/27 15:58:32,イベント,8000319,予約制入場手数料,200,,2
2020/05/27 16:06:55,入場料,8000184,減免0円　敬老,0,,1
2020/05/27 16:15:01,カフェ,36,抹茶,600,151.2,1
2020/05/27 16:15:01,イベント,8000319,予約制入場手数料,200,,1
2020/05/27 16:32:21,入場料,8000181,入場料600円,600,,1
2020/05/27 17:42:29,カフェ,36,抹茶,600,151.2,3
2020/05/27 17:42:29,イベント,8000319,予約制入場手数料,200,,3
2020/05/27 17:42:38,イベント,8000319,予約制入場手数料,200,,1
2020/05/28 10:09:23,入場料,8000181,入場料600円,600,,1
2020/05/28 10:09:55,入場料,8000184,減免0円　敬老,0,,1
2020/05/28 10:11:37,物販,8000020,オリジナル手ぬぐい,600,340,2
2020/05/28 10:11:37,入場料,8000181,入場料600円,600,,2
2020/05/28 10:11:37,カフェ,36,抹茶,600,151.2,2
2020/05/28 10:11:37,イベント,8000319,予約制入場手数料,200,,2
2020/05/28 10:13:07,入場料,8000181,入場料600円,600,,2
2020/05/28 10:13:07,カフェ,36,抹茶,600,151.2,2
2020/05/28 10:13:07,イベント,8000319,予約制入場手数料,200,,2
2020/05/28 10:16:29,入場料,8000183,入場料100円,100,,1
2020/05/28 10:16:29,入場料,8000181,入場料600円,600,,1
2020/05/28 10:17:27,入場料,8000181,入場料600円,600,,1
2020/05/28 10:51:27,カフェ,36,抹茶,600,151.2,1
2020/05/28 10:51:27,イベント,8000319,予約制入場手数料,200,,1
2020/05/28 10:51:43,入場料,8000181,入場料600円,600,,1
2020/05/28 11:01:15,入場料,8000181,入場料600円,600,,1
2020/05/28 11:02:01,入場料,8000181,入場料600円,600,,2
2020/05/28 11:02:01,カフェ,36,抹茶,600,151.2,2
2020/05/28 11:02:01,イベント,8000319,予約制入場手数料,200,,2
2020/05/28 11:07:39,入場料,8000181,入場料600円,600,,1
2020/05/28 11:09:54,入場料,8000184,減免0円　敬老,0,,1
2020/05/28 11:30:18,入場料,8000184,減免0円　敬老,0,,2
2020/05/28 11:53:20,物販,8000020,オリジナル手ぬぐい,600,340,1
2020/05/28 11:53:20,入場料,8000181,入場料600円,600,,1
2020/05/28 11:53:20,カフェ,36,抹茶,600,151.2,1
2020/05/28 11:53:20,イベント,8000319,予約制入場手数料,200,,1
2020/05/28 12:02:08,入場料,8000184,減免0円　敬老,0,,2
2020/05/28 12:04:11,物販,8000020,オリジナル手ぬぐい,600,340,1
2020/05/28 12:24:34,入場料,8000181,入場料600円,600,,2
2020/05/28 12:28:30,入場料,8000181,入場料600円,600,,1
2020/05/28 12:47:51,入場料,8000185,減免0円　手帳,0,,2
2020/05/28 12:47:51,入場料,8000181,入場料600円,600,,1
2020/05/28 12:47:51,カフェ,36,抹茶,600,151.2,3
2020/05/28 12:47:51,イベント,8000319,予約制入場手数料,200,,3
2020/05/28 12:57:44,入場料,8000181,入場料600円,600,,2
2020/05/28 13:00:23,入場料,8000181,入場料600円,600,,1
2020/05/28 13:50:49,入場料,8000181,入場料600円,600,,1
2020/05/28 14:02:46,入場料,8000181,入場料600円,600,,1
2020/05/28 14:04:18,入場料,8000181,入場料600円,600,,3
2020/05/28 14:05:35,入場料,8000184,減免0円　敬老,0,,1
2020/05/28 14:35:07,入場料,8000181,入場料600円,600,,2
2020/05/28 14:35:07,カフェ,36,抹茶,600,151.2,2
2020/05/28 14:50:22,カフェ,36,抹茶,600,151.2,2
2020/05/28 14:50:22,イベント,8000319,予約制入場手数料,200,,2
2020/05/28 16:01:58,入場料,8000182,入場料500円,500,,1
2020/05/28 16:01:58,入場料,8000198,未就学児,0,,1
2020/05/28 16:24:47,入場料,8000181,入場料600円,600,,1
2020/05/28 17:07:29,入場料,8000183,入場料100円,100,,1
2020/05/29 10:09:36,入場料,8000181,入場料600円,600,,3
2020/05/29 10:10:27,入場料,8000181,入場料600円,600,,2
2020/05/29 10:10:27,カフェ,36,抹茶,600,151.2,2
2020/05/29 10:10:27,イベント,8000319,予約制入場手数料,200,,2
2020/05/29 10:11:26,入場料,8000181,入場料600円,600,,6
2020/05/29 10:11:26,カフェ,36,抹茶,600,151.2,6
2020/05/29 10:11:26,イベント,8000319,予約制入場手数料,200,,6
2020/05/29 10:15:57,入場料,8000184,減免0円　敬老,0,,1
2020/05/29 10:18:15,入場料,8000184,減免0円　敬老,0,,5
2020/05/29 10:18:37,入場料,8000184,減免0円　敬老,0,,2
2020/05/29 10:49:57,カフェ,36,抹茶,600,151.2,3
2020/05/29 10:49:57,イベント,8000319,予約制入場手数料,200,,3
2020/05/29 11:52:10,入場料,8000181,入場料600円,600,,2
2020/05/29 13:36:51,入場料,8000184,減免0円　敬老,0,,4
2020/05/29 13:42:55,入場料,8000181,入場料600円,600,,1
2020/05/29 14:44:10,入場料,8000185,減免0円　手帳,0,,1
2020/05/29 14:44:10,イベント,8000319,予約制入場手数料,200,,1
2020/05/29 14:44:10,カフェ,8000040,冷抹茶,600,207,1
2020/05/29 14:55:41,入場料,8000181,入場料600円,600,,1
2020/05/29 14:55:41,カフェ,36,抹茶,600,151.2,1
2020/05/29 14:55:41,イベント,8000319,予約制入場手数料,200,,1
2020/05/29 15:40:12,入場料,8000181,入場料600円,600,,2
2020/05/29 15:40:12,カフェ,36,抹茶,600,151.2,2
2020/05/29 15:40:12,イベント,8000319,予約制入場手数料,200,,2
2020/05/29 15:41:32,入場料,8000181,入場料600円,600,,1
2020/05/29 15:41:32,イベント,8000319,予約制入場手数料,200,,1
2020/05/29 15:41:32,カフェ,8000040,冷抹茶,600,207,1
2020/05/29 17:06:55,カフェ,36,抹茶,600,151.2,2
2020/05/29 17:06:55,イベント,8000319,予約制入場手数料,200,,2
2020/05/29 18:19:41,入場料,8000181,入場料600円,600,,2
2020/05/29 18:19:41,カフェ,36,抹茶,600,151.2,2
2020/05/29 18:19:41,イベント,8000319,予約制入場手数料,200,,2
2020/05/29 18:28:16,入場料,8000185,減免0円　手帳,0,,2
2020/05/29 18:28:16,カフェ,36,抹茶,600,151.2,2
2020/05/29 18:28:16,イベント,8000319,予約制入場手数料,200,,2
2020/05/30 9:19:41,入場料,8000181,入場料600円,600,,1
2020/05/30 9:19:41,カフェ,36,抹茶,600,151.2,1
2020/05/30 9:19:41,イベント,8000319,予約制入場手数料,200,,1
2020/05/30 9:20:17,入場料,8000181,入場料600円,600,,3
2020/05/30 9:21:52,入場料,8000181,入場料600円,600,,1
2020/05/30 9:21:52,カフェ,36,抹茶,600,151.2,1
2020/05/30 9:21:52,イベント,8000319,予約制入場手数料,200,,1
2020/05/30 9:22:30,入場料,8000181,入場料600円,600,,1
2020/05/30 9:22:30,カフェ,36,抹茶,600,151.2,1
2020/05/30 9:22:30,イベント,8000319,予約制入場手数料,200,,1
2020/05/30 9:23:37,物販,8000020,オリジナル手ぬぐい,600,340,2
2020/05/30 9:23:37,入場料,8000181,入場料600円,600,,2
2020/05/30 9:23:37,カフェ,36,抹茶,600,151.2,2
2020/05/30 9:23:37,イベント,8000319,予約制入場手数料,200,,2
2020/05/30 9:24:17,入場料,8000181,入場料600円,600,,2
2020/05/30 11:01:31,入場料,8000184,減免0円　敬老,0,,1
2020/05/30 11:27:06,入場料,8000181,入場料600円,600,,2
2020/05/30 11:27:06,カフェ,36,抹茶,600,151.2,1
2020/05/30 11:27:06,イベント,8000319,予約制入場手数料,200,,2
2020/05/30 11:27:06,カフェ,8000040,冷抹茶,600,207,1
2020/05/30 11:32:18,入場料,8000181,入場料600円,600,,1
2020/05/30 11:57:54,入場料,8000181,入場料600円,600,,3
2020/05/30 11:57:59,入場料,8000181,入場料600円,600,,1
2020/05/30 12:01:28,入場料,8000185,減免0円　手帳,0,,1
2020/05/30 12:51:21,入場料,8000181,入場料600円,600,,2
2020/05/30 13:44:10,入場料,8000181,入場料600円,600,,2
2020/05/30 13:44:10,カフェ,36,抹茶,600,151.2,2
2020/05/30 13:44:10,イベント,8000319,予約制入場手数料,200,,2
2020/05/30 14:01:19,入場料,8000181,入場料600円,600,,2
2020/05/30 14:46:24,入場料,8000181,入場料600円,600,,1
2020/05/30 15:00:14,入場料,8000181,入場料600円,600,,2
2020/05/30 15:00:14,イベント,8000319,予約制入場手数料,200,,2
2020/05/30 15:00:14,カフェ,8000040,冷抹茶,600,207,2
2020/05/30 15:04:10,入場料,8000181,入場料600円,600,,1
2020/05/30 15:13:02,入場料,8000181,入場料600円,600,,2
2020/05/30 15:13:02,カフェ,36,抹茶,600,151.2,2
2020/05/30 15:13:02,イベント,8000319,予約制入場手数料,200,,2
2020/05/30 17:47:04,入場料,8000181,入場料600円,600,,2
2020/05/30 18:02:46,物販,8000092,Aポストカードセット(型絵染4枚),600,111.2,1
2020/05/31 8:37:06,入場料,8000183,入場料100円,100,,1
2020/05/31 8:37:06,入場料,8000181,入場料600円,600,,26
2020/05/31 8:37:06,カフェ,36,抹茶,600,151.2,11
2020/05/31 8:37:06,イベント,8000319,予約制入場手数料,200,,11
2020/05/31 12:10:06,入場料,8000183,入場料100円,100,,1
2020/05/31 12:10:06,入場料,8000181,入場料600円,600,,1
2020/05/31 13:25:34,入場料,8000181,入場料600円,600,,2
2020/05/31 13:25:34,カフェ,36,抹茶,600,151.2,2
2020/05/31 13:25:34,イベント,8000319,予約制入場手数料,200,,2
2020/05/31 13:43:59,入場料,8000181,入場料600円,600,,1
2020/05/31 13:54:19,入場料,8000181,入場料600円,600,,1
2020/05/31 14:03:03,入場料,8000181,入場料600円,600,,1
2020/05/31 14:03:03,カフェ,36,抹茶,600,151.2,1
2020/05/31 14:03:03,イベント,8000319,予約制入場手数料,200,,1
2020/05/31 14:17:49,入場料,8000181,入場料600円,600,,2
2020/05/31 14:17:49,カフェ,36,抹茶,600,151.2,2
2020/05/31 14:17:49,イベント,8000319,予約制入場手数料,200,,2
2020/05/31 14:53:20,入場料,8000181,入場料600円,600,,4
2020/05/31 14:53:20,カフェ,36,抹茶,600,151.2,4
2020/05/31 14:53:20,入場料,8000198,未就学児,0,,1
2020/05/31 14:53:20,イベント,8000319,予約制入場手数料,200,,4
2020/05/31 15:19:21,入場料,8000181,入場料600円,600,,2
2020/05/31 15:19:21,カフェ,36,抹茶,600,151.2,2
2020/05/31 15:19:21,イベント,8000319,予約制入場手数料,200,,2
2020/06/01 8:54:42,入場料,8000181,入場料600円,600,,2
2020/06/01 11:33:22,入場料,8000182,入場料500円,500,,1
2020/06/01 12:04:48,入場料,8000181,入場料600円,600,,2
2020/06/01 12:05:12,入場料,8000183,入場料100円,100,,1
2020/06/01 12:05:34,入場料,8000181,入場料600円,600,,2
2020/06/01 12:05:34,カフェ,36,抹茶,600,151.2,2
2020/06/01 12:05:34,イベント,8000319,予約制入場手数料,200,,2
2020/06/01 12:11:09,入場料,8000181,入場料600円,600,,1
2020/06/01 13:54:59,入場料,8000181,入場料600円,600,,1
2020/06/01 13:54:59,カフェ,36,抹茶,600,151.2,1
2020/06/01 13:54:59,イベント,8000319,予約制入場手数料,200,,1
2020/06/01 15:33:16,入場料,8000181,入場料600円,600,,2
2020/06/01 15:33:16,カフェ,36,抹茶,600,151.2,1
2020/06/01 15:33:16,イベント,8000319,予約制入場手数料,200,,1
2020/06/01 17:34:20,入場料,8000181,入場料600円,600,,1
2020/06/01 17:52:24,カフェ,36,抹茶,600,151.2,1
2020/06/01 17:52:24,イベント,8000319,予約制入場手数料,200,,1
2020/06/02 8:53:17,入場料,8000181,入場料600円,600,,9
2020/06/02 8:53:17,カフェ,36,抹茶,600,151.2,3
2020/06/02 8:53:17,イベント,8000319,予約制入場手数料,200,,3
2020/06/02 11:59:58,入場料,8000181,入場料600円,600,,1
2020/06/02 12:08:26,入場料,8000181,入場料600円,600,,1
2020/06/02 13:03:16,入場料,8000181,入場料600円,600,,1
2020/06/02 13:41:18,入場料,8000181,入場料600円,600,,1
2020/06/02 13:41:18,カフェ,36,抹茶,600,151.2,1
2020/06/02 13:41:18,イベント,8000319,予約制入場手数料,200,,1
2020/06/02 13:53:50,入場料,8000184,減免0円　敬老,0,,1
2020/06/02 13:55:52,入場料,8000181,入場料600円,600,,1
2020/06/02 15:25:39,入場料,8000181,入場料600円,600,,2
2020/06/02 16:05:31,物販,8000016,年代史,500,400,1
2020/06/02 16:11:53,入場料,8000184,減免0円　敬老,0,,1
2020/06/02 16:22:35,入場料,8000181,入場料600円,600,,2
2020/06/02 16:22:35,イベント,8000319,予約制入場手数料,200,,2
2020/06/02 16:22:35,カフェ,8000040,冷抹茶,600,207,2
2020/06/03 9:00:16,入場料,8000181,入場料600円,600,,2
2020/06/03 9:03:08,入場料,8000181,入場料600円,600,,10
2020/06/03 9:05:53,入場料,8000183,入場料100円,100,,2
2020/06/03 9:05:53,入場料,8000181,入場料600円,600,,1
2020/06/03 9:06:32,入場料,8000184,減免0円　敬老,0,,3
2020/06/03 9:06:54,カフェ,36,抹茶,600,151.2,3
2020/06/03 9:43:32,物販,8000020,オリジナル手ぬぐい,600,340,1
2020/06/03 9:43:32,入場料,8000181,入場料600円,600,,4
2020/06/03 9:43:32,カフェ,36,抹茶,600,151.2,2
2020/06/03 9:43:32,イベント,8000319,予約制入場手数料,200,,4
2020/06/03 9:43:32,カフェ,8000040,冷抹茶,600,207,2
2020/06/03 9:44:03,入場料,8000181,入場料600円,600,,1
2020/06/03 9:44:03,カフェ,36,抹茶,600,151.2,1
2020/06/03 9:44:03,イベント,8000319,予約制入場手数料,200,,1
2020/06/03 10:09:37,入場料,8000181,入場料600円,600,,1
2020/06/03 10:10:19,カフェ,36,抹茶,600,151.2,1
2020/06/03 10:10:19,イベント,8000319,予約制入場手数料,200,,1
2020/06/03 11:07:24,入場料,8000181,入場料600円,600,,2
2020/06/03 11:07:24,入場料,8000198,未就学児,0,,1
2020/06/03 11:39:01,入場料,8000181,入場料600円,600,,1
2020/06/03 11:39:33,カフェ,36,抹茶,600,151.2,1
2020/06/03 11:39:33,イベント,8000319,予約制入場手数料,200,,1
2020/06/03 12:49:14,入場料,8000181,入場料600円,600,,1
2020/06/03 12:52:13,入場料,8000181,入場料600円,600,,2
2020/06/03 12:52:13,カフェ,36,抹茶,600,151.2,2
2020/06/03 12:52:13,イベント,8000319,予約制入場手数料,200,,2
