年月日,曜日,天候,入場者数(600円),入場者数(500円),入場者数(410円),入場者数(310円),入場者数(100円),入場者数(0円),入場者数(合計),英語,中国語,その他外国語,茶室利用者数(午前),茶室利用者数(午後),茶室利用者数(終日),茶室利用者数(合計),２階利用者数(午前),２階利用者数(午後),２階利用者数(終日),２階利用者数(合計),備考
2021/10/15,金,晴れ, 84 , 0 ,,, 0 ,9, 93 , 1 , 0 , 0 ,0,0,0,0, 0 , 0 , 1 , 1 ,
2021/10/16,土,曇り, 145 , 3 ,,, 4 ,15, 167 , 0 , 0 , 0 ,0,0,0,0, 0 , 0 , 1 , 1 ,
2021/10/17,日,曇り, 138 , 0 ,,, 5 ,4, 147 , 2 , 0 , 0 ,0,0,1,1, 0 , 1 , 0 , 1 ,
2021/10/18,月,晴れ, 87 , 0 ,,, 0 ,14, 101 , 0 , 0 , 0 ,0,0,0,0, 0 , 1 , 0 , 1 ,
2021/10/19,火,晴れ, 48 , 0 ,,, 0 ,6, 54 , 0 , 0 , 0 ,0,0,0,0, 1 , 1 , 0 , 2 ,
2021/10/20,水,晴れ, 65 , 1 ,,, 3 ,5, 74 , 0 , 0 , 0 ,0,0,0,0, 0 , 0 , 0 , 0 ,
2021/10/21,木,晴れ, 93 , 1 ,,, 3 ,12, 109 , 0 , 0 , 0 ,0,0,0,0, 0 , 0 , 1 , 1 ,
2021/10/22,金,晴れ, 102 , 2 ,,, 1 ,12, 117 , 0 , 0 , 0 ,0,0,0,0, 0 , 0 , 1 , 1 ,
2021/10/23,土,晴れ, 133 , 0 ,,, 5 ,13, 151 , 0 , 0 , 0 ,0,0,0,0, 0 , 0 , 1 , 1 ,
2021/10/24,日,晴れ, 131 , 0 ,,, 14 ,17, 162 , 1 , 5 , 0 ,0,0,0,0, 0 , 1 , 0 , 1 ,
2021/10/25,月,雨, 40 , 0 ,,, 0 ,0, 40 , 0 , 0 , 0 ,0,0,0,0, 0 , 0 , 0 , 0 ,
2021/10/26,火,晴れ, 88 , 1 ,,, 0 ,10, 99 , 1 , 8 , 0 ,0,0,1,1, 0 , 0 , 1 , 1 ,
2021/10/27,水,晴れ, 88 , 3 ,,, 2 ,11, 104 , 0 , 0 , 0 ,0,0,0,0, 0 , 0 , 0 , 0 ,
2021/10/28,木,晴れ, 56 , 3 ,,, 0 ,79, 138 , 1 , 1 , 0 ,0,0,0,0, 0 , 0 , 0 , 0 ,
2021/10/29,金,晴れ, 90 , 0 ,,, 1 ,7, 98 , 0 , 1 , 0 ,0,0,0,0, 0 , 0 , 1 , 1 ,
2021/10/30,土,晴れ, 182 , 2 ,,, 9 ,15, 208 , 0 , 1 , 2 ,0,0,1,1, 0 , 0 , 1 , 1 ,
2021/10/31,日,晴れ, 174 , 2 ,,, 0 ,27, 203 , 0 , 0 , 0 ,0,0,0,0, 0 , 0 , 1 , 1 ,
